datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipcover,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,conditions,icon
27-12-2019,19.1,12,14.6,19.1,12,14.6,12.4,87.1,9.003,12.5,11.2,355.5,1014.8,57.8,2.1,42.9,3.7,2,Rain & Partially cloudy,rain
28-12-2019,19.6,9,14.2,19.6,8.5,14.1,11.4,83.7,0,0,14.8,344.7,1016.5,2.5,2.1,180.4,15.5,7,Clear,clear-day
29-12-2019,22.3,10,15.7,22.3,8.8,15.6,10.7,73.5,0,0,14.8,339,1016,2.1,2.7,190.6,16.2,7,Clear,clear-day
30-12-2019,22.2,9,15.4,22.2,7.9,15.3,11.5,78.5,0,0,14.8,344.9,1016.3,19.5,2.4,169.4,14.6,7,Clear,clear-day
31-12-2019,23.2,10,16.5,23.2,10,16.5,12.2,77.4,0,0,9.4,322.3,1017.2,0.1,2.3,178.7,15.3,7,Clear,clear-day
01-01-2020,24.1,12,17.9,24.1,12,17.9,13.5,76.8,0,0,11.2,333.6,1018.4,11.6,2.5,181.7,15.6,7,Clear,clear-day
02-01-2020,25,14,19.3,25,14,19.3,15.3,78.7,0,0,13,19.9,1019.1,59.6,2.6,167.7,14.5,7,Partially cloudy,partly-cloudy-day
03-01-2020,18,15,16.7,18,15,16.7,15.8,94.3,25.293,25,20.5,30.1,1017.3,79.5,2.4,62.6,5.3,3,Rain & Partially cloudy,rain
04-01-2020,19,15,16.7,19,15,16.7,15.5,92.7,2.527,8.33,11.2,4.9,1014.9,62.6,2.4,89.4,7.8,4,Rain & Partially cloudy,rain
05-01-2020,20,14,16.5,20,14,16.5,15.3,92.5,0,0,13,329.4,1015.3,47.7,1.8,98.8,8.6,4,Partially cloudy,partly-cloudy-day
06-01-2020,21.3,10,15.6,21.3,10,15.6,12.3,82.3,0,0,14.8,352.3,1018.3,0.5,2.3,187,16.3,7,Clear,clear-day
07-01-2020,20.6,11,15.4,20.6,11,15.4,12.3,83.2,0,0,14.8,327.4,1016.2,2.6,2.1,186.9,16.3,7,Clear,clear-day
08-01-2020,23.3,10,16.9,23.3,10,16.9,13.3,80.9,0,0,14.8,16.1,1015.1,26.3,2.5,185.3,16.1,7,Partially cloudy,partly-cloudy-day
09-01-2020,21.9,15,17.8,21.9,15,17.8,15.7,87.5,0.388,12.5,9.4,40.1,1014.8,67.7,2,112,9.6,5,Rain & Partially cloudy,rain
10-01-2020,21.6,14,17.3,21.6,14,17.3,13.3,78.5,0,0,18.4,333.7,1016,34.3,2.6,123.4,10.8,5,Partially cloudy,partly-cloudy-day
11-01-2020,19.8,11,15.3,19.8,11,15.3,11.6,79.7,0,0,14.8,338,1017,18.3,2.8,174,15.1,7,Clear,clear-day
12-01-2020,22,11,16.2,22,11,16.2,11.3,74.6,0,0,18.4,329.9,1014.4,1.3,2.6,195.8,16.9,7,Clear,clear-day
13-01-2020,22.2,11,16.7,22.2,11,16.7,10.7,69.9,0,0,13,320,1012.5,0,2.5,197.4,17,7,Clear,clear-day
14-01-2020,24.6,11,17.6,24.6,11,17.6,11.4,69.7,0,0,9.4,340.1,1013.3,0.1,2.5,197.7,17.1,7,Clear,clear-day
15-01-2020,26,13,18.8,26,13,18.8,13.5,73.6,0,0,11.2,7.1,1014.4,0,2.3,198.5,17.1,7,Clear,clear-day
16-01-2020,27.1,12,19.7,27.7,12,19.8,15.2,77.2,0,0,9.4,88.1,1014.3,1.4,2.3,195.6,16.8,7,Clear,clear-day
17-01-2020,28.1,15,21.2,29.2,15,21.2,15.8,74.1,0,0,11.2,129.8,1014.9,0,2.4,176.6,15.2,7,Clear,clear-day
18-01-2020,28.1,15,21.6,28.3,15,21.6,14.7,68.5,0,0,9.4,285.6,1014.3,6.5,2.9,182.9,15.7,7,Clear,clear-day
19-01-2020,25.9,16,20.3,25.9,16,20.3,16.3,78.8,0,0,14.8,347.7,1014.4,10.2,2.8,192,16.8,7,Clear,clear-day
20-01-2020,21.8,15,17.9,21.8,15,17.9,13.8,78,0,0,14.8,350.3,1016.2,20.3,2.6,139.2,11.9,6,Partially cloudy,partly-cloudy-day
21-01-2020,23.2,12,17.3,23.2,12,17.3,12.4,74.3,0,0,13,1.9,1018.1,4.5,2.7,196.6,16.9,7,Clear,clear-day
22-01-2020,25,12,18.5,25,12,18.5,13.7,75.6,0,0,9.4,320.3,1017.5,2.9,2.6,202.7,17.4,7,Clear,clear-day
23-01-2020,23.5,15,19,23.5,15,19,15.6,81.3,0,0,9.4,343.1,1015.3,33.2,1.9,153.4,13.2,6,Partially cloudy,partly-cloudy-day
24-01-2020,23,14,17.8,23,14,17.8,10.4,65.2,0,0,18.4,335,1015.7,20.3,3,213.1,18.3,8,Partially cloudy,partly-cloudy-day
25-01-2020,22.5,11,16.8,22.5,11,16.8,9,62.3,0,0,13,340.5,1014.8,3.2,3.4,213.7,18.4,8,Clear,clear-day
26-01-2020,23.9,11,17.4,23.9,11,17.4,11,68.4,0,0,13,293.5,1013.2,1.3,2.9,211.6,18.3,8,Clear,clear-day
27-01-2020,23.1,12,17.6,23.1,12,17.6,11.5,69.8,0,0,14.8,328,1012.8,0,2.6,210.4,18.3,8,Clear,clear-day
28-01-2020,25,12,18.7,25,12,18.7,13.7,74.5,0,0,9.4,133,1012.9,8.2,2.2,194.2,16.6,7,Clear,clear-day
29-01-2020,24,16,20.1,24,16,20.1,18.1,88,5.425,12.5,13,141.9,1014.3,66.6,2.5,73.3,6.4,4,Rain & Partially cloudy,rain
30-01-2020,21.8,17,19.6,21.8,17,19.6,18.1,91.3,8.264,8.33,11.2,49.8,1012.9,60.5,1.8,49.8,4.4,2,Rain & Partially cloudy,rain
31-01-2020,23.1,16,18.9,23.1,16,18.9,14.3,76.9,0.004,4.17,18.4,338.4,1013.9,14.3,2.5,214.1,18.4,8,Rain,rain
01-02-2020,23.8,12,17.8,23.8,12,17.8,11.7,69.5,0,0,14.8,3.4,1015.7,0,3.2,215.7,18.6,8,Clear,clear-day
02-02-2020,22.8,13,17.8,22.8,13,17.8,10.1,63,0,0,16.6,336,1017.7,6.6,3.2,210.5,18.1,8,Clear,clear-day
03-02-2020,22.8,12,17.1,22.8,12,17.1,8.4,58.6,0,0,14.8,343.9,1017.9,0.1,3.5,223.1,19.3,8,Clear,clear-day
04-02-2020,23.7,11,18,23.7,11,18,10,61.3,0,0,13,356.4,1015.7,13.5,3.1,220.9,19.2,8,Clear,clear-day
05-02-2020,25.6,15,20.1,25.6,15,20.1,13.7,68,0,0,9.4,156.2,1014,35.8,2.7,121.5,10.6,5,Partially cloudy,partly-cloudy-day
06-02-2020,25.5,15,20.1,25.5,15,20.1,13.6,68.6,0,0,14.8,11.5,1015.3,20.2,2.7,193.3,16.7,7,Partially cloudy,partly-cloudy-day
07-02-2020,22.7,15,19,22.7,15,19,12.6,67.5,0.001,4.17,11.2,16.6,1016.8,62.6,2.7,101.1,8.7,5,Rain & Partially cloudy,rain
08-02-2020,19.8,16,17.6,19.8,16,17.6,13.4,76.7,0.082,8.33,9.4,330.8,1017.8,77.6,2.2,57.2,4.9,2,Rain & Partially cloudy,rain
09-02-2020,25,15,19.5,25,15,19.5,12.7,67,0,0,16.6,334.5,1017.9,24.5,2.9,206.3,17.9,7,Partially cloudy,partly-cloudy-day
10-02-2020,24.3,13,18.6,24.3,13,18.6,10.2,60.2,0,0,13,327.6,1017.3,1,3.2,234.3,20.3,8,Clear,clear-day
11-02-2020,25.1,13,18.7,25.1,13,18.7,10.4,61.5,0,0,14.8,335.8,1017.3,0.1,3.1,237.3,20.5,8,Clear,clear-day
12-02-2020,25.1,13,18.9,25.1,13,18.9,10.2,60.3,0,0,16.6,338.9,1016.6,0,3.2,237.2,20.4,8,Clear,clear-day
13-02-2020,26.1,14,19.8,26.1,14,19.8,10.9,59.8,0,0,14.8,296.8,1013.7,0,2.8,233.9,20.1,8,Clear,clear-day
14-02-2020,28.1,14,21.7,28,14,21.7,14.2,64.8,0,0,13,261,1010,0,2.8,229.9,19.7,8,Clear,clear-day
15-02-2020,27.6,17.9,22.3,26.9,17.9,22.2,12.8,57.8,0,0,18.4,298.5,1011.9,0,3.4,236.4,20.4,8,Clear,clear-day
16-02-2020,28.2,15,21.9,27.8,15,21.9,14,63.2,0,0,9.4,328.1,1014.3,1.1,3.1,236.4,20.4,8,Clear,clear-day
17-02-2020,29,16,22.3,28.8,16,22.3,15.1,66.1,0,0,11.2,306.9,1014.7,0.1,3,238.1,20.6,8,Clear,clear-day
18-02-2020,28.6,19,23,28.6,19,22.9,16,67.9,0,0,11.2,292.6,1013.8,6.2,2.5,231,20,9,Clear,clear-day
19-02-2020,28.4,17,22.6,29.7,17,22.8,17.7,76.6,0,0,14.8,188.1,1014.8,11.7,2.5,214.9,18.5,8,Clear,clear-day
20-02-2020,29,19,23.6,29.8,19,23.8,18.2,74,0,0,14.8,178.2,1015.5,27.8,3,222.3,19.2,8,Partially cloudy,partly-cloudy-day
21-02-2020,30,17,23.5,29.8,17,23.7,17.1,70,0,0,7.6,53.1,1017.4,10.3,2.8,238.2,20.5,8,Clear,clear-day
22-02-2020,30,17,23.8,29.4,17,23.7,15.7,63.2,0,0,14.8,343.7,1017.4,15.4,2.9,239,20.7,9,Clear,clear-day
23-02-2020,30,18,23.8,30,18,23.8,17.3,69.5,0,0,13,1.7,1015.6,16.4,3,230.2,19.9,8,Clear,clear-day
24-02-2020,26,19,22.5,26,19,22.5,18.3,77.9,0.162,4.17,16.6,5.8,1013.5,56,2.4,143.6,12.3,7,Rain & Partially cloudy,rain
25-02-2020,21.6,18,20,21.6,18,20,18.2,89.5,2.505,12.5,16.6,181.8,1013.1,76.5,2.3,98.3,8.4,5,Rain & Partially cloudy,rain
26-02-2020,26.6,17,21.6,26.6,17,21.6,17.3,78.3,0,0,13,225.4,1013.3,47.3,3.3,201.4,17.6,8,Partially cloudy,partly-cloudy-day
27-02-2020,26.8,17,22.1,27.4,17,22.1,17.3,76.1,0,0,14.8,359.3,1013.7,55.3,2.9,193,16.6,8,Partially cloudy,partly-cloudy-day
28-02-2020,27.5,17,22.3,27.7,17,22.3,16.4,71.1,0,0,13,354.8,1013.3,17.7,3.1,201.3,17.4,8,Clear,clear-day
29-02-2020,28.6,17,22.9,28.3,17,22.9,15.2,64.3,0,0,14.8,337,1012,6.2,3.4,216.7,18.8,8,Clear,clear-day
01-03-2020,30,19,24.2,30.4,19,24.4,17,66,0,0,11.2,335.7,1011.8,4.4,3.2,202.2,17.3,8,Clear,clear-day
02-03-2020,31,20,25.4,33.7,20,26.2,19.3,70.3,0,0,9.4,286.8,1011.3,14.9,2.8,238,20.5,8,Clear,clear-day
03-03-2020,29.9,19,24.1,32,19,24.7,19.7,77.7,3.245,8.33,14.8,133.4,1010.7,47.8,2.8,232.4,19.9,8,Rain & Partially cloudy,rain
04-03-2020,29.4,19,23.6,32.7,19,24.3,19.9,80.3,1.417,4.17,18.4,182.2,1011,58.2,2.9,217.1,18.7,8,Rain & Partially cloudy,rain
05-03-2020,28.5,18,22.3,29.8,18,22.5,18.8,82,6.488,8.33,18.4,199.3,1011.1,55.9,3.4,202.4,17.7,8,Rain & Partially cloudy,rain
06-03-2020,28.8,20,24.2,30.7,20,24.7,20.5,81,0.081,4.17,22.3,163.5,1012,57.5,3.1,229.3,19.7,9,Rain & Partially cloudy,rain
07-03-2020,26,20,23,26,20,23,21.2,89.9,18.921,12.5,14.8,93.7,1013.5,62.5,3,142.1,12.4,6,Rain & Partially cloudy,rain
08-03-2020,30,21,24.9,32.6,21,25.5,20.4,77.2,0.2,12.5,13,280.1,1011.7,48.7,3.4,214.8,18.7,8,Rain & Partially cloudy,rain
09-03-2020,29.7,20,24.6,29.6,20,24.7,16.2,61.3,0,0,14.8,327.2,1011.5,15.7,3.7,266.9,23.1,9,Clear,clear-day
10-03-2020,31,18,24.7,31,18,24.7,16.2,61.7,0,0,11.2,331.8,1011.3,20.8,3.6,268.8,23.3,9,Partially cloudy,partly-cloudy-day
11-03-2020,32.2,22,26.7,34.9,22,27.6,19.6,66.4,0,0,14.8,294.9,1011.3,48.2,3.3,243.3,21.1,9,Partially cloudy,partly-cloudy-day
12-03-2020,32.2,22,26.8,37.9,22,28.7,21.3,72.8,0.006,4.17,13,283.3,1012.9,46,3.5,211.8,18.3,8,Rain & Partially cloudy,rain
13-03-2020,34,22,28.4,40.6,22,31.1,22.5,72.4,0.1,4.17,9.4,115.2,1013.1,37.9,3.4,247,21.4,9,Rain & Partially cloudy,rain
14-03-2020,31,20,25.4,33.6,20,26,19,68.8,0.5,8.33,29.5,357.5,1013.5,43.2,3.7,261.3,22.5,9,Rain & Partially cloudy,rain
15-03-2020,30.6,18,24,32.6,18,24.5,18.7,73.5,0,0,18.4,344.7,1013,24.9,3.8,257.6,22.1,9,Partially cloudy,partly-cloudy-day
16-03-2020,31.2,22,26,34.6,22,27.2,20.6,73,0,0,11.2,351.4,1012.9,43.2,3.4,227.6,19.7,8,Partially cloudy,partly-cloudy-day
17-03-2020,31.3,23,27,33.7,23,27.8,19.7,66.2,0,0,9.4,102.4,1013.7,33.7,3.8,225.9,19.4,7,Partially cloudy,partly-cloudy-day
18-03-2020,32,21,26.7,34.6,21,27.5,19.1,64.6,0,0,13,351.9,1012.3,35.9,3.5,248.4,21.5,8,Partially cloudy,partly-cloudy-day
19-03-2020,33,20,26.9,33,20,27,17.2,58.8,0.001,4.17,24.1,213.6,1011.2,38.7,3.3,255.2,21.9,9,Rain & Partially cloudy,rain
20-03-2020,32,22,26.7,32.4,22,26.6,16.2,55.1,0,0,18.4,275.6,1010.6,45.7,3.8,250.5,21.6,9,Partially cloudy,partly-cloudy-day
21-03-2020,33.4,19,26.8,35.3,19,27.9,19.5,66.6,0.081,4.17,20.5,183.8,1010.9,49.7,3.5,252.8,21.9,9,Rain & Partially cloudy,rain
22-03-2020,30.4,16,24,31.3,16,24.3,17.7,69.9,4.058,4.17,20.5,125.7,1012.3,53.6,3.7,199.9,17.3,7,Rain & Partially cloudy,rain
23-03-2020,32.1,19,25.4,33.3,19,26.2,20.1,75.2,0,0,25.9,223,1011.4,39.6,3.7,248.2,21.4,9,Partially cloudy,partly-cloudy-day
24-03-2020,32.6,20,26.1,35.8,20,27.4,20.6,73.9,5.135,4.17,13,22.7,1009.6,35.1,3.4,243.3,20.9,8,Rain & Partially cloudy,rain
25-03-2020,33.9,21,27.6,39.3,21,30.1,22.1,73.4,0,0,11.2,221,1008.5,23.2,3.5,230.5,19.8,8,Partially cloudy,partly-cloudy-day
26-03-2020,35,24,29.2,36.8,24,30.4,21,65.8,0,0,14.8,285.3,1009.4,9.2,3.9,276.3,23.7,9,Clear,clear-day
27-03-2020,36.1,25,30.5,36.8,25,31.4,19.3,55,0,0,13,270.7,1010.2,2.1,3.9,284.1,24.6,9,Clear,clear-day
28-03-2020,36.1,26,31.4,38.9,26,33.8,20.8,55.7,0,0,13,289.1,1008.5,0.5,3.8,274.5,23.9,9,Clear,clear-day
29-03-2020,35,26,30.4,36.3,26,32,19.3,53.2,0,0,16.6,306.1,1008.3,6.5,4.1,287.7,24.9,9,Clear,clear-day
30-03-2020,35,24,29.9,35.2,24,30.3,16.9,48.2,0,0,13,309.8,1009.5,22.5,4,291.6,25.1,10,Partially cloudy,partly-cloudy-day
31-03-2020,36,25,30.1,35.4,25,30.3,17.2,48.9,0,0,14.8,294.2,1009.5,17.2,4.1,293,25.2,10,Clear,clear-day
01-04-2020,38,26,31.2,44.7,26,34.7,22.1,60.7,0.001,4.17,18.4,225.7,1007.9,23.4,3.9,273.4,23.6,9,Rain & Partially cloudy,rain
02-04-2020,37,24.8,30.5,47.6,24.8,36,23.9,69,0,0,20.5,197,1006.9,23.4,3.7,259.4,22.3,9,Partially cloudy,partly-cloudy-day
03-04-2020,36.1,27,31.1,44.9,30.6,36.9,24.5,69.7,0,0,111.2,39.4,1008.1,31.1,3.6,271.2,23.6,9,Partially cloudy,wind
04-04-2020,37,26,31.1,39.3,26,33.4,20.6,56.7,0,0,14.8,343.3,1009.8,23.8,3.7,280,24,10,Partially cloudy,partly-cloudy-day
05-04-2020,36.2,28,31.4,38.1,32,35,21.8,61.2,0,0,13,264.3,1010,37,4,238.3,20.6,9,Partially cloudy,partly-cloudy-day
06-04-2020,38,26,31.5,39.2,26,33,18.5,54,0,0,14.8,271.4,1009.3,5.9,3.8,303.2,26,10,Clear,clear-day
07-04-2020,39,26.3,31.6,40.8,26.3,34.3,20.9,56.7,0,0,25.9,210.4,1007.6,12.7,3.8,275.8,23.8,9,Clear,clear-day
08-04-2020,36,27.1,30.6,38.5,28,32.6,19.9,54.4,0,0,19.9,237.2,1008.6,56.1,3.6,236.8,20.5,7,Partially cloudy,partly-cloudy-day
09-04-2020,36,26,29.8,37.7,26,30.9,18.2,51.2,0,0,16.6,195.6,1009,27.8,3.9,277.2,24,9,Partially cloudy,partly-cloudy-day
10-04-2020,37,26,30.2,42,26,34.3,23.7,71.1,0,0,22.3,196.5,1010.6,19.4,3.8,273.5,23.7,10,Clear,clear-day
11-04-2020,37,25,30.5,47.3,25,35.5,24.1,71.3,0,0,43,203.9,1010.9,34.4,4,268.9,23.1,9,Partially cloudy,partly-cloudy-day
12-04-2020,34.4,24,28.8,43.8,24,33.8,23.8,75,0,0,14.8,138.3,1009.6,41.6,3.8,276.2,23.9,10,Partially cloudy,partly-cloudy-day
13-04-2020,36,26,29.9,46.3,26,36.4,26.1,81.6,0,0,18.4,161.9,1007.7,35.9,3.8,269.9,23.3,9,Partially cloudy,partly-cloudy-day
14-04-2020,37,26,30.8,51.5,26,38.6,26.5,79.4,0,0,18.4,164.2,1008.5,39.8,3.7,275.9,23.6,10,Partially cloudy,partly-cloudy-day
15-04-2020,35,23,29,51,23,35.7,25.6,82.3,0.492,4.17,22.3,139.5,1009.1,55.4,3.7,256.3,22.2,9,Rain & Partially cloudy,rain
16-04-2020,33.3,23,27.8,42.1,23,32.2,24.3,82.3,0.805,4.17,14.8,145.2,1007.5,49.8,3.6,273.7,23.7,9,Rain & Partially cloudy,rain
17-04-2020,36,26,30.6,51,26,38.4,26.1,77.8,0.492,4.17,22.3,182.7,1005.9,44.9,4.2,283.8,24.4,9,Rain & Partially cloudy,rain
18-04-2020,33.1,26.6,29.6,45.8,26.6,36.6,25.7,80.3,0.738,4.17,31.7,199.7,1007.6,57.2,3.6,246.7,21.3,9,Rain & Partially cloudy,rain
19-04-2020,35,25.8,29.9,41.9,25.8,34.4,23.6,70,0,0,27.7,186.4,1008,29.2,4.1,271.3,23.6,10,Partially cloudy,partly-cloudy-day
20-04-2020,35,20,29.4,49.5,20,36.9,25.9,81.9,0,0,25.9,172.2,1008.6,63.4,3.5,262.6,22.7,9,Partially cloudy,partly-cloudy-day
21-04-2020,27,20,23.7,28.5,20,23.8,20,80,25.096,25,27.7,239.8,1009.8,70.3,3.5,184.1,15.7,7,Rain & Partially cloudy,rain
22-04-2020,31.1,21,26.3,37.7,21,28.8,22.9,82.6,0.072,8.33,16.6,183.3,1008.5,58.2,3.9,174.3,15,7,Rain & Partially cloudy,rain
23-04-2020,33,22,26.7,45.8,22,29.9,23.7,84.7,7.346,8.33,20.5,159,1007.8,56.3,3.7,239.7,20.7,9,Rain & Partially cloudy,rain
24-04-2020,33,22,26.4,43.8,22,29.2,23.1,82.7,0.01,4.17,20.5,194.2,1007,52.1,3.8,207.9,17.9,8,Rain & Partially cloudy,rain
25-04-2020,33.2,23,28,40.6,23,31.9,23.9,79.3,0.081,4.17,18.4,183.3,1007.2,47.1,3.9,193.6,16.6,6,Rain & Partially cloudy,rain
26-04-2020,32,24,26.8,40.6,24,29,23.9,85.2,0.708,4.17,18.4,115.6,1009.5,56.4,3.3,147.8,12.6,5,Rain & Partially cloudy,rain
27-04-2020,29.2,23,25.5,33.8,23,26.9,23.4,88.6,9.03,8.33,13,90.6,1011.5,58,3.1,145.9,12.5,7,Rain & Partially cloudy,rain
28-04-2020,26.7,23,24.9,26.7,23,24.9,23.5,92.1,0.851,12.5,16.6,109.3,1010,68.6,3.1,144.2,12.3,5,Rain & Partially cloudy,rain
29-04-2020,32.1,22,26.7,40.6,22,29.3,23.6,83.8,0.048,4.17,18.4,125.1,1008.7,51.1,3.6,242.6,20.9,9,Rain & Partially cloudy,rain
30-04-2020,33.4,24,28.5,40.6,24,32.1,24.2,78.9,0.012,4.17,18.4,192.2,1008.9,46.6,3.9,210.6,18.2,8,Rain & Partially cloudy,rain
01-05-2020,32.5,21,25.5,40.6,21,27,23.2,87.7,17.696,16.67,24.1,147.7,1008.3,55.9,3.5,177.8,15.4,7,Rain & Partially cloudy,rain
02-05-2020,32,21,26,40.6,21,28.7,23.1,84.9,2.578,8.33,11.2,11.8,1006.7,60,3.2,225.8,19.4,8,Rain & Partially cloudy,rain
03-05-2020,32.6,23,27.7,40.6,23,31.7,24.3,82.3,0.035,4.17,9.4,94.1,1006.7,51,3.8,220.9,18.8,8,Rain & Partially cloudy,rain
04-05-2020,34.3,25,29.3,47.3,25,35.5,25.8,82.7,0.01,4.17,20.5,194.3,1007.9,45.1,3.6,257.8,22.3,9,Rain & Partially cloudy,rain
05-05-2020,35,25,29.8,48.7,25,36.3,25.9,80.6,0,0,24.1,178.6,1007,46.7,4.2,248.1,21.5,9,Partially cloudy,partly-cloudy-day
06-05-2020,32,20,27,40.6,20,30.9,24.1,85,34.454,8.33,27.7,180.1,1007.4,52,3.8,207.4,17.9,8,Rain & Partially cloudy,rain
07-05-2020,34.4,22,28.4,45.8,22,33.2,24.8,81.8,0,0,29.5,120,1007.5,36.3,3.9,272,23.5,9,Partially cloudy,partly-cloudy-day
08-05-2020,35,21,28.8,46.7,21,34,24.2,77.4,0,0,18.4,191.3,1006.8,40.6,3.7,274.2,23.6,9,Partially cloudy,partly-cloudy-day
09-05-2020,38,27,31.8,48.7,31.2,40.1,26.2,74.2,0,0,14.8,182.5,1007.1,26.2,3.9,296.3,25.7,10,Partially cloudy,partly-cloudy-day
10-05-2020,36.3,22,30.2,52.5,22,38.3,26.2,80.7,0,0,18.4,139,1007.4,41.1,3.7,284.1,24.7,9,Partially cloudy,partly-cloudy-day
11-05-2020,35,22,28.5,42.1,22,32.5,23.5,75.8,0,0,16.6,37.2,1008.3,43.3,3.9,275.2,23.9,9,Partially cloudy,partly-cloudy-day
12-05-2020,36.6,26.5,31.4,46.7,26.5,38.3,25.2,71.1,0,0,13,161.9,1007.5,32.8,4,298.1,25.8,10,Partially cloudy,partly-cloudy-day
13-05-2020,37,28,31.7,44.7,32,37.4,24,66.5,0,0,22.3,197.2,1006.1,44.4,4.1,298.1,25.7,9,Partially cloudy,partly-cloudy-day
14-05-2020,36,27,31.3,50.2,30.6,40.6,26.9,78.6,0,0,33.6,189.5,1005.7,40.6,3.9,299.2,25.8,10,Partially cloudy,partly-cloudy-day
15-05-2020,37,28,31.9,52.5,34.5,42.1,27.1,76.6,0,0,27.7,190.1,1004.2,28.1,4.1,296.4,25.6,10,Partially cloudy,partly-cloudy-day
16-05-2020,37,28.9,32.2,57.9,36.1,43.5,27.6,77.8,0,0,25.9,197.8,1003.2,32.1,4.5,299.7,26.1,9,Partially cloudy,partly-cloudy-day
17-05-2020,38,29,32.4,57.8,36.8,42.8,27.2,75.3,0,0,24.1,192.1,1003,42.3,4.3,289.3,25.1,9,Partially cloudy,partly-cloudy-day
18-05-2020,37,27.8,32,48.1,33.5,40.2,25.9,72.5,0,0,20.5,171.5,1001.4,47.7,4.1,292.2,25.2,9,Partially cloudy,partly-cloudy-day
19-05-2020,32.7,24,28.9,44.3,24,35.9,26.3,86.3,2.442,4.17,18.4,79.2,1000.1,74,3.8,112.3,9.7,4,Rain & Partially cloudy,rain
20-05-2020,25.9,23,24.6,25.9,23,24.6,23.9,96,232.815,25,73.6,54.6,988.4,85.4,2.6,28.7,2.4,2,Rain & Partially cloudy,rain
21-05-2020,27.3,23.6,25.7,31.1,23.6,26.3,23.8,90.1,11,8.33,35.3,248.6,996.7,94,4.3,87.3,7.5,2,Rain & Overcast,rain
22-05-2020,34.4,24,29.1,45.9,24,35.1,25.6,82,0.006,4.17,14.8,213.2,1003.1,54.4,3.9,266.4,23,9,Rain & Partially cloudy,rain
23-05-2020,34.9,28.1,30.7,46.1,34.5,40,27.2,82.2,0,0,20.2,189.2,1004.3,59.2,3.9,233,20.1,8,Partially cloudy,partly-cloudy-day
24-05-2020,34,28,30.9,52,34.5,42.2,28.1,85.4,0,0,29.5,193,1003.5,65.6,3.7,247.7,21.3,8,Partially cloudy,partly-cloudy-day
25-05-2020,33,29,30.8,47.9,37.7,41.8,28,85.2,0,0,37.1,194.4,1003.7,72.5,3.9,222.4,19.1,8,Partially cloudy,partly-cloudy-day
26-05-2020,33,29,30.4,47.9,36.6,40.6,27.7,85.6,0,0,35.3,196.2,1003.5,69.9,3.7,220.8,19,7,Partially cloudy,partly-cloudy-day
27-05-2020,34,21,29.1,50.4,21,37.5,26.2,84.7,27.629,8.33,37.1,194.1,1003.1,74.2,3.7,206,17.8,7,Rain & Partially cloudy,rain
28-05-2020,27,23,24.5,30.6,23,24.8,23.4,93.8,21.535,16.67,14.8,187.7,1004.8,79.3,3.3,180.3,15.7,7,Rain & Partially cloudy,rain
29-05-2020,36,25,29.8,51,25,37.2,26.3,82.4,0,0,13,175,1004.8,45.1,4.2,210,18.2,7,Partially cloudy,partly-cloudy-day
30-05-2020,36,24,29.9,52.5,24,38.1,26.6,83.5,0,0,16.6,168.9,1005.4,53,3.8,240.3,20.8,8,Partially cloudy,partly-cloudy-day
31-05-2020,33.6,23,28.3,42.3,23,32.9,25.2,84.1,4.392,8.33,14.4,125,1007.5,52.6,3.8,191.5,16.5,7,Rain & Partially cloudy,rain
01-06-2020,34,23,29.3,52,23,36.7,26.1,83.7,1.418,12.5,18.4,196.8,1007.2,64.3,3.6,220,18.9,7,Rain & Partially cloudy,rain
02-06-2020,36,25,30,52.5,25,37.5,26.3,81.3,3.28,4.17,25.9,197.5,1005.7,51.5,3.6,233.8,19.9,8,Rain & Partially cloudy,rain
03-06-2020,36,26,30.8,50.2,26,38.6,26.6,79.8,0,0,16.6,219.2,1005,47.1,4,259.5,22.3,9,Partially cloudy,partly-cloudy-day
04-06-2020,36,26,31.8,52.5,26,43.3,28,81.7,0.488,4.17,22.3,217.7,1004,55,3.9,252.8,21.9,9,Rain & Partially cloudy,rain
05-06-2020,35,25,30.9,51,25,40.6,27.3,82.4,0.177,4.17,22.3,185.3,1003.2,55.4,4,212.3,18.4,7,Rain & Partially cloudy,rain
06-06-2020,37,30,32.9,53.9,40,45.2,27.9,76.6,0.012,4.17,18.4,217.4,1002.2,49.3,4,251.5,21.6,8,Rain & Partially cloudy,rain
07-06-2020,36,25,30,52.5,25,39.2,27.4,87.2,57.897,4.17,24.1,160.9,1001.7,60.5,3.4,253.9,21.9,8,Rain & Partially cloudy,rain
08-06-2020,36,26,30.2,55,26,39.3,27.4,86,19.46,4.17,16.6,192.1,1001.2,50.9,3.5,207.8,18,8,Rain & Partially cloudy,rain
09-06-2020,36,28,31.6,56.5,34.5,43.3,28.1,82.5,0.708,4.17,16.6,134.5,1001.5,44.9,3.7,248.9,21.5,8,Rain & Partially cloudy,rain
10-06-2020,33,28.9,30.7,47.9,37.2,40.9,27.5,83.2,2.433,4.17,18.4,119.6,1001.2,48.2,3.9,193.1,16.7,6,Rain & Partially cloudy,rain
11-06-2020,30.2,28,28.9,40.4,34.3,36.9,27.3,90.9,13.1,16.67,14.8,87.8,1000,65,3.5,145.7,12.5,6,Rain & Partially cloudy,rain
